type,char,frequency
char_in_siddham_font,本,30
no_gaiji,餖,30
no_gaiji,稕,30
normal,聘,30
no_gaiji,孿,30
no_gaiji,俣,30
no_gaiji,簥,29
no_gaiji,枓,29
no_gaiji,哯,29
no_gaiji,擑,29
no_gaiji,𣄆,29
no_gaiji,熸,29
char_in_siddham_font,丙,29
no_gaiji,蒀,29
no_gaiji,歓,29
char_in_siddham_font,朴,29
no_gaiji,壈,29
no_gaiji,澨,29
normal,世,29
no_gaiji,姍,29
no_gaiji,埶,29
no_gaiji,罙,29
no_gaiji,䏲,29
no_gaiji,咕,29
no_gaiji,䶗,29
no_gaiji,垈,29
char_in_siddham_font,丹,29
no_gaiji,癉,29
no_gaiji,胇,29
no_gaiji,謵,29
char_in_siddham_font,琚,29
no_gaiji,𨓏,29
no_gaiji,仮,29
no_gaiji,暵,29
no_gaiji,摾,29
no_gaiji,耼,29
no_gaiji,𥼆,29
normal,肇,29
no_gaiji,抌,29
no_gaiji,繻,29
no_gaiji,矞,29
no_gaiji,礨,29
no_gaiji,烯,29
normal,昶,29
normal,甖,29
no_gaiji,𨞬,29
no_gaiji,毚,29
no_gaiji,傻,29
normal,汎,29
no_gaiji,𢌅,29
no_gaiji,愵,29
no_gaiji,淝,29
no_gaiji,䥴,29
no_gaiji,烺,29
no_gaiji,种,29
char_in_siddham_font,覡,29
no_gaiji,酙,29
normal,刈,29
char_in_siddham_font,泳,29
normal,皴,29
no_gaiji,䊸,29
no_gaiji,郅,29
char_in_siddham_font,黽,29
no_gaiji,憿,29
normal,罩,29
no_gaiji,儓,29
no_gaiji,焫,29
no_gaiji,逑,29
no_gaiji,𧈪,29
normal,興,29
no_gaiji,㞢,29
no_gaiji,鈌,29
no_gaiji,䮚,29
normal,綱,29
no_gaiji,緐,29
no_gaiji,𠿘,29
no_gaiji,攅,29
no_gaiji,嫠,29
no_gaiji,𩿒,29
no_gaiji,嫇,29
no_gaiji,篔,29
normal,膠,29
normal,誓,29
no_gaiji,蔤,29
no_gaiji,㢠,29
no_gaiji,𩵋,29
no_gaiji,𧉮,29
no_gaiji,嵳,29
no_gaiji,𣫆,29
no_gaiji,𡍩,29
no_gaiji,腲,29
no_gaiji,爥,29
no_gaiji,纕,29
no_gaiji,黟,29
normal,龍,29
no_gaiji,纆,29
no_gaiji,㨝,29
no_gaiji,豗,29
no_gaiji,麏,29
no_gaiji,沲,29
no_gaiji,丣,29
no_gaiji,痶,28
rjchar,乇,28
no_gaiji,敉,28
no_gaiji,謴,28
normal,孽,28
no_gaiji,𠎥,28
no_gaiji,𤿺,28
no_gaiji,稉,28
no_gaiji,碕,28
no_gaiji,搸,28
normal,缽,28
no_gaiji,扢,28
no_gaiji,鐡,28
no_gaiji,飊,28
no_gaiji,莿,28
no_gaiji,𦂝,28
no_gaiji,裼,28
no_gaiji,嬗,28
no_gaiji,蜮,28
no_gaiji,覀,28
no_gaiji,撘,28
char_in_siddham_font,并,28
no_gaiji,瑭,28
no_gaiji,囏,28
char_in_siddham_font,京,28
no_gaiji,臤,28
no_gaiji,跘,28
no_gaiji,抍,28
no_gaiji,檔,28
char_in_siddham_font,併,28
no_gaiji,㐱,28
no_gaiji,㗁,28
no_gaiji,汋,28
no_gaiji,䡖,28
no_gaiji,鉐,28
no_gaiji,𩎽,28
no_gaiji,讞,28
no_gaiji,䩫,28
no_gaiji,嗶,28
no_gaiji,逷,28
no_gaiji,㫺,28
no_gaiji,轀,28
no_gaiji,茉,28
no_gaiji,麇,28
no_gaiji,适,28
no_gaiji,𨵙,28
no_gaiji,甹,28
no_gaiji,𠙽,28
no_gaiji,怔,28
no_gaiji,搠,28
normal,鼻,28
no_gaiji,偓,28
no_gaiji,詅,28
no_gaiji,𣮧,28
no_gaiji,𠢧,28
no_gaiji,醅,28
no_gaiji,繅,28
no_gaiji,惝,28
char_in_siddham_font,厘,28
char_in_siddham_font,弨,28
no_gaiji,緌,28
no_gaiji,韀,28
no_gaiji,𨕖,28
no_gaiji,淰,28
no_gaiji,摚,28
no_gaiji,輗,28
no_gaiji,𥗋,28
no_gaiji,𣦢,28
char_in_siddham_font,魛,28
no_gaiji,𩗺,28
no_gaiji,𪅎,28
normal,礡,28
no_gaiji,苹,28
no_gaiji,剙,28
normal,塗,28
no_gaiji,𣊵,28
no_gaiji,鮭,28
normal,轡,28
no_gaiji,蛸,28
no_gaiji,粜,28
no_gaiji,姡,28
no_gaiji,禫,28
char_in_siddham_font,卼,28
no_gaiji,槔,28
no_gaiji,𡨢,28
no_gaiji,趑,28
no_gaiji,袚,28
normal,謗,28
no_gaiji,霣,28
no_gaiji,𣫭,28
no_gaiji,阽,28
no_gaiji,恑,27
normal,眉,27
no_gaiji,扱,27
no_gaiji,𦞦,27
no_gaiji,鍉,27
no_gaiji,构,27
no_gaiji,腷,27
char_in_siddham_font,水,27
no_gaiji,䅎,27
char_in_siddham_font,睾,27
no_gaiji,癆,27
no_gaiji,蹱,27
no_gaiji,鋣,27
normal,藝,27
normal,忘,27
no_gaiji,𧰃,27
no_gaiji,礵,27
normal,貿,27
no_gaiji,僈,27
no_gaiji,𤻀,27
no_gaiji,唸,27
no_gaiji,𠵴,27
no_gaiji,葐,27
normal,楔,27
char_in_siddham_font,氏,27
no_gaiji,𡗢,27
no_gaiji,汱,27
no_gaiji,僰,27
no_gaiji,𨛋,27
normal,取,27
no_gaiji,𣩦,27
no_gaiji,矓,27
normal,瘙,27
no_gaiji,箙,27
no_gaiji,囮,27
no_gaiji,颲,27
no_gaiji,箆,27
no_gaiji,𤧛,27
no_gaiji,耡,27
no_gaiji,䣑,27
no_gaiji,膸,27
no_gaiji,递,27
no_gaiji,圬,27
no_gaiji,帩,27
no_gaiji,嶓,27
normal,護,27
no_gaiji,𢦵,27
normal_unicode,塚,27
no_gaiji,熲,27
no_gaiji,嫵,27
no_gaiji,鏂,27
no_gaiji,𧶜,27
normal_unicode,弃,27
no_gaiji,汔,27
no_gaiji,髿,27
no_gaiji,絖,27
no_gaiji,醵,27
no_gaiji,緦,27
char_in_siddham_font,子,27
normal,琉,27
no_gaiji,惵,27
no_gaiji,縓,27
no_gaiji,䨴,27
no_gaiji,㚘,27
normal,哉,27
no_gaiji,䕑,27
normal,苑,27
char_in_siddham_font,勤,27
normal,蛇,27
no_gaiji,婫,27
no_gaiji,茢,27
no_gaiji,琲,27
no_gaiji,㵶,27
no_gaiji,譒,27
char_in_siddham_font,谼,27
no_gaiji,鷴,27
no_gaiji,蜢,27
no_gaiji,𣐎,27
no_gaiji,𨃥,27
no_gaiji,祏,27
no_gaiji,鯷,27
normal,髆,27
no_gaiji,餂,27
no_gaiji,𢆶,27
normal,噓,27
no_gaiji,𦒡,27
no_gaiji,簹,27
no_gaiji,肧,27
no_gaiji,𥈅,27
no_gaiji,𡱤,27
no_gaiji,肙,27
no_gaiji,䕢,27
no_gaiji,痬,27
no_gaiji,㠀,27
no_gaiji,㾽,27
normal,關,27
no_gaiji,癵,27
no_gaiji,𨪏,27
no_gaiji,皛,27
no_gaiji,䜝,27
no_gaiji,厮,27
no_gaiji,𨳲,27
no_gaiji,屮,27
no_gaiji,䓻,27
normal_unicode,䫌,26
no_gaiji,綯,26
no_gaiji,褦,26
no_gaiji,脞,26
no_gaiji,㯭,26
normal,臏,26
no_gaiji,妁,26
no_gaiji,噻,26
no_gaiji,鄗,26
no_gaiji,揈,26
no_gaiji,鋺,26
no_gaiji,𡊅,26
no_gaiji,琭,26
no_gaiji,釯,26
no_gaiji,𨱚,26
no_gaiji,𠜨,26
normal,族,26
no_gaiji,𣯟,26
normal,龍,26
no_gaiji,摓,26
normal,芟,26
char_in_siddham_font,泹,26
no_gaiji,涒,26
no_gaiji,壴,26
no_gaiji,霡,26
no_gaiji,偝,26
no_gaiji,簠,26
no_gaiji,𤛗,26
no_gaiji,鞀,26
no_gaiji,㔫,26
no_gaiji,偰,26
normal,悁,26
char_in_siddham_font,佖,26
char_in_siddham_font,慴,26
no_gaiji,菂,26
no_gaiji,䅶,26
no_gaiji,琖,26
no_gaiji,娙,26
no_gaiji,沗,26
no_gaiji,𠁁,26
normal,葺,26
no_gaiji,羠,26
no_gaiji,㓝,26
no_gaiji,揁,26
no_gaiji,鵙,26
no_gaiji,颭,26
no_gaiji,𩓙,26
no_gaiji,颸,26
no_gaiji,隶,26
no_gaiji,𣑱,26
no_gaiji,傯,26
no_gaiji,茙,26
char_in_siddham_font,箘,26
char_in_siddham_font,叉,26
no_gaiji,睴,26
no_gaiji,攩,26
no_gaiji,喯,26
normal,襪,26
no_gaiji,崫,26
no_gaiji,碉,26
no_gaiji,㭼,26
normal,魂,26
no_gaiji,掫,26
no_gaiji,𧧌,26
no_gaiji,梪,26
normal,縱,26
no_gaiji,紝,26
no_gaiji,寙,26
no_gaiji,鮐,26
no_gaiji,慪,26
no_gaiji,㩌,26
no_gaiji,焂,26
no_gaiji,㠋,26
no_gaiji,佾,26
no_gaiji,鞇,26
no_gaiji,耰,26
no_gaiji,鶗,26
normal,變,26
no_gaiji,逌,26
no_gaiji,眭,26
no_gaiji,螞,26
normal,死,26
no_gaiji,碭,26
no_gaiji,卝,26
no_gaiji,籹,26
no_gaiji,竫,26
no_gaiji,鴹,26
normal,墀,26
normal_unicode,沗,26
char_in_siddham_font,泥,26
normal,冠,25
no_gaiji,岥,25
no_gaiji,佂,25
char_in_siddham_font,畬,25
normal,痕,25
char_in_siddham_font,僅,25
no_gaiji,㹢,25
no_gaiji,疄,25
normal,明,25
no_gaiji,孼,25
no_gaiji,𨔝,25
normal,嗤,25
no_gaiji,沷,25
no_gaiji,𢬟,25
no_gaiji,眛,25
normal,差,25
char_in_siddham_font,中,25
no_gaiji,爟,25
no_gaiji,𥧲,25
no_gaiji,韉,25
no_gaiji,儳,25
normal,博,25
no_gaiji,凛,25
no_gaiji,韌,25
no_gaiji,淊,25
no_gaiji,趫,25
no_gaiji,𡑞,25
normal,嗇,25
no_gaiji,橰,25
no_gaiji,𨵃,25
no_gaiji,𣇄,25
normal,睡,25
no_gaiji,𣪠,25
no_gaiji,鉿,25
no_gaiji,韡,25
no_gaiji,柲,25
no_gaiji,梀,25
no_gaiji,焣,25
no_gaiji,襶,25
no_gaiji,㜑,25
no_gaiji,刨,25
no_gaiji,丵,25
no_gaiji,檡,25
no_gaiji,𧴲,25
no_gaiji,筫,25
no_gaiji,戄,25
no_gaiji,燀,25
no_gaiji,䵟,25
no_gaiji,侹,25
char_in_siddham_font,猣,25
char_in_siddham_font,乞,25
char_in_siddham_font,冗,25
no_gaiji,𥸮,25
no_gaiji,肕,25
no_gaiji,崽,25
no_gaiji,𧇊,25
no_gaiji,潀,25
no_gaiji,鎛,25
no_gaiji,躞,25
no_gaiji,崪,25
no_gaiji,鴰,25
no_gaiji,瀸,25
normal,兕,25
no_gaiji,鶘,25
no_gaiji,边,25
no_gaiji,査,25
no_gaiji,鉋,25
no_gaiji,髽,25
no_gaiji,篸,25
no_gaiji,衟,25
no_gaiji,秒,25
normal,染,25
char_in_siddham_font,抖,25
no_gaiji,𤥖,25
char_in_siddham_font,僛,25
no_gaiji,髺,25
no_gaiji,珤,25
no_gaiji,𨁟,25
char_in_siddham_font,鞃,25
no_gaiji,輬,25
no_gaiji,顀,25
no_gaiji,垸,25
no_gaiji,粈,25
no_gaiji,滛,25
no_gaiji,雊,25
no_gaiji,𢮓,25
no_gaiji,肐,25
no_gaiji,蘷,25
no_gaiji,戅,25
no_gaiji,𨜶,25
no_gaiji,祫,25
no_gaiji,𥾸,25
no_gaiji,沕,25
normal,整,25
no_gaiji,藷,25
no_gaiji,𦡲,25
no_gaiji,㳅,25
char_in_siddham_font,玹,25
no_gaiji,澉,25
no_gaiji,饐,25
normal,毀,25
no_gaiji,𨶮,25
no_gaiji,瑝,25
no_gaiji,伻,25
normal,於,25
no_gaiji,启,25
no_gaiji,𣑭,25
no_gaiji,𤍽,25
no_gaiji,㿲,25
no_gaiji,𤡜,25
no_gaiji,䜿,25
no_gaiji,訔,25
no_gaiji,嚝,25
normal,把,25
no_gaiji,劌,25
no_gaiji,腯,25
no_gaiji,旲,24
no_gaiji,瑦,24
no_gaiji,强,24
normal_unicode,𣦻,24
no_gaiji,筅,24
normal,亡,24
no_gaiji,𤍠,24
no_gaiji,揗,24
no_gaiji,窾,24
normal,施,24
no_gaiji,侣,24
normal,寧,24
normal,懦,24
no_gaiji,㯶,24
normal,棄,24
normal,芻,24
no_gaiji,嚎,24
no_gaiji,巤,24
no_gaiji,旈,24
no_gaiji,坱,24
no_gaiji,蜽,24
no_gaiji,溦,24
no_gaiji,蕆,24
no_gaiji,𤄃,24
no_gaiji,鯖,24
no_gaiji,嚈,24
no_gaiji,𠮉,24
no_gaiji,悤,24
no_gaiji,繐,24
no_gaiji,𧂄,24
no_gaiji,獽,24
no_gaiji,𤚩,24
char_in_siddham_font,刃,24
no_gaiji,𧶽,24
normal,儐,24
no_gaiji,𥕤,24
no_gaiji,𡩬,24
no_gaiji,帨,24
no_gaiji,穭,24
no_gaiji,斋,24
normal,菴,24
normal,西,24
no_gaiji,牉,24
no_gaiji,媕,24
normal,養,24
normal,敁,24
no_gaiji,窨,24
no_gaiji,扚,24
no_gaiji,㦎,24
no_gaiji,椳,24
normal,博,24
no_gaiji,薆,24
no_gaiji,鈺,24
normal,驂,24
no_gaiji,槾,24
no_gaiji,遢,24
no_gaiji,邋,24
no_gaiji,𧴪,24
no_gaiji,椁,24
no_gaiji,𢡽,24
no_gaiji,膍,24
no_gaiji,鰌,24
no_gaiji,㧋,24
no_gaiji,够,24
no_gaiji,觿,24
char_in_siddham_font,爻,24
normal,寬,24
normal,血,24
char_in_siddham_font,馮,24
no_gaiji,摎,24
no_gaiji,懜,24
no_gaiji,凴,24
normal,鬘,24
no_gaiji,𦪑,24
normal,阜,24
no_gaiji,砉,24
no_gaiji,茞,24
no_gaiji,咮,24
no_gaiji,溱,24
no_gaiji,𢧵,24
no_gaiji,䑳,24
no_gaiji,椏,24
no_gaiji,濄,24
no_gaiji,鏦,24
no_gaiji,鍰,24
no_gaiji,𢰅,24
no_gaiji,吷,24
normal,垂,24
char_in_siddham_font,咼,24
no_gaiji,𨍮,24
no_gaiji,蟷,24
no_gaiji,膛,24
no_gaiji,騲,24
no_gaiji,恛,24
no_gaiji,𨹃,24
rjchar,匚,24
no_gaiji,脮,24
no_gaiji,壳,24
no_gaiji,鹻,24
no_gaiji,𨋁,24
no_gaiji,𧵤,24
char_in_siddham_font,趔,24
no_gaiji,棏,24
no_gaiji,憯,24
no_gaiji,捦,24
no_gaiji,𦧇,24
no_gaiji,扗,24
no_gaiji,瘑,24
no_gaiji,攥,24
no_gaiji,仛,24
char_in_siddham_font,侶,24
no_gaiji,楴,24
no_gaiji,燂,24
no_gaiji,釲,24
no_gaiji,蝝,24
no_gaiji,㕨,24
no_gaiji,踱,24
no_gaiji,謷,24
no_gaiji,膫,24
no_gaiji,噥,24
no_gaiji,檊,24
no_gaiji,爯,24
no_gaiji,𨩷,24
no_gaiji,𥋾,24
no_gaiji,襂,24
no_gaiji,歭,24
no_gaiji,𪒠,24
char_in_siddham_font,刀,23
no_gaiji,𦱔,23
no_gaiji,迾,23
no_gaiji,楄,23
no_gaiji,呹,23
no_gaiji,倰,23
no_gaiji,鄹,23
no_gaiji,蛕,23
no_gaiji,嫺,23
no_gaiji,浛,23
no_gaiji,㲩,23
normal,冠,23
no_gaiji,殠,23
no_gaiji,辡,23
no_gaiji,𨉃,23
no_gaiji,嘁,23
no_gaiji,葴,23
normal,齁,23
no_gaiji,𨱞,23
no_gaiji,嚘,23
no_gaiji,𦫀,23
no_gaiji,樐,23
char_in_siddham_font,攻,23
no_gaiji,胍,23
no_gaiji,敂,23
no_gaiji,墪,23
no_gaiji,𢠽,23
no_gaiji,扔,23
normal,讖,23
no_gaiji,鏈,23
normal,幡,23
no_gaiji,賧,23
no_gaiji,䕶,23
char_in_siddham_font,榱,23
no_gaiji,囱,23
no_gaiji,軨,23
no_gaiji,𧋍,23
char_in_siddham_font,摽,23
normal,幽,23
no_gaiji,囲,23
normal,願,23
no_gaiji,𤧚,23
no_gaiji,鬳,23
no_gaiji,尌,23
no_gaiji,𠴏,23
normal,徹,23
no_gaiji,倝,23
no_gaiji,匑,23
unicode-char,𣇣,23
no_gaiji,堨,23
no_gaiji,璐,23
no_gaiji,衋,23
char_in_siddham_font,鉒,23
no_gaiji,垧,23
char_in_siddham_font,丑,23
char_in_siddham_font,蒺,23
no_gaiji,埌,23
no_gaiji,亻,23
no_gaiji,棻,23
no_gaiji,滳,23
no_gaiji,彽,23
normal,德,23
no_gaiji,餹,23
no_gaiji,痱,23
no_gaiji,飂,23
no_gaiji,𢜪,23
no_gaiji,䠊,23
no_gaiji,蘀,23
no_gaiji,櫜,23
no_gaiji,𨔻,23
no_gaiji,楛,23
no_gaiji,歍,23
no_gaiji,銸,23
normal,惡,23
char_in_siddham_font,代,23
no_gaiji,菪,23
no_gaiji,楢,23
char_in_siddham_font,弔,23
no_gaiji,菠,23
no_gaiji,暲,23
no_gaiji,涍,23
no_gaiji,齰,23
no_gaiji,岔,23
no_gaiji,煼,23
no_gaiji,㔜,23
no_gaiji,𡵆,23
no_gaiji,𡞞,23
char_in_siddham_font,洐,23
no_gaiji,䲷,23
no_gaiji,𡭽,23
no_gaiji,𠒃,23
no_gaiji,烖,23
no_gaiji,侅,23
no_gaiji,柣,23
no_gaiji,𨿅,23
char_in_siddham_font,云,23
no_gaiji,㮛,23
no_gaiji,𩃱,23
no_gaiji,歗,23
no_gaiji,𦕓,23
no_gaiji,㣘,23
no_gaiji,跤,23
no_gaiji,晾,23
no_gaiji,𡍭,23
no_gaiji,桾,23
no_gaiji,裿,23
no_gaiji,嚵,23
no_gaiji,馽,23
normal,璸,23
no_gaiji,呲,23
no_gaiji,窋,23
no_gaiji,岈,23
no_gaiji,蒠,22
no_gaiji,显,22
no_gaiji,𧀧,22
no_gaiji,懎,22
rjchar,丱,22
no_gaiji,瘸,22
no_gaiji,淟,22
no_gaiji,𥻿,22
no_gaiji,刂,22
no_gaiji,𤜲,22
no_gaiji,愫,22
no_gaiji,𢣾,22
normal,方,22
no_gaiji,褉,22
no_gaiji,隮,22
char_in_siddham_font,幻,22
no_gaiji,扦,22
no_gaiji,荕,22
no_gaiji,胵,22
no_gaiji,玥,22
no_gaiji,䍽,22
no_gaiji,㴑,22
no_gaiji,䟺,22
no_gaiji,𧈭,22
no_gaiji,开,22
no_gaiji,謶,22
no_gaiji,驁,22
no_gaiji,鞶,22
no_gaiji,艚,22
no_gaiji,𠬛,22
no_gaiji,衞,22
no_gaiji,艟,22
no_gaiji,衄,22
no_gaiji,㳬,22
normal_unicode,𠦂,22
no_gaiji,𧧂,22
char_in_siddham_font,鈺,22
no_gaiji,皼,22
normal,膝,22
no_gaiji,蚇,22
normal,敕,22
no_gaiji,䓑,22
no_gaiji,𠎣,22
no_gaiji,釴,22
no_gaiji,澬,22
no_gaiji,抜,22
char_in_siddham_font,湥,22
normal,稟,22
no_gaiji,猲,22
no_gaiji,糱,22
no_gaiji,𧦴,22
no_gaiji,缼,22
char_in_siddham_font,蒛,22
normal,滅,22
no_gaiji,𡵙,22
no_gaiji,郿,22
no_gaiji,㨊,22
no_gaiji,𨭛,22
no_gaiji,伭,22
no_gaiji,玞,22
normal,喪,22
char_in_siddham_font,摞,22
no_gaiji,灨,22
no_gaiji,軷,22
char_in_siddham_font,叭,22
normal_unicode,𣰠,22
no_gaiji,嶻,22
no_gaiji,銃,22
no_gaiji,踁,22
normal,魄,22
no_gaiji,鴂,22
no_gaiji,萩,22
no_gaiji,碙,22
no_gaiji,𨗴,22
no_gaiji,楬,22
no_gaiji,偟,22
no_gaiji,𢊍,22
char_in_siddham_font,伂,22
no_gaiji,㵪,22
char_in_siddham_font,忖,22
normal,款,22
no_gaiji,旖,22
no_gaiji,櫞,22
no_gaiji,荈,22
no_gaiji,欓,22
no_gaiji,𣨙,22
no_gaiji,怐,22
no_gaiji,葂,22
no_gaiji,騂,22
normal,滏,22
normal,蹤,22
no_gaiji,橧,22
no_gaiji,紃,22
no_gaiji,䐔,22
char_in_siddham_font,柼,22
no_gaiji,牁,22
no_gaiji,糂,22
no_gaiji,㠶,22
no_gaiji,怦,22
no_gaiji,繂,22
no_gaiji,腂,22
normal,瀑,22
no_gaiji,瀇,22
no_gaiji,𠽮,22
no_gaiji,𥥌,21
char_in_siddham_font,忙,21
char_in_siddham_font,斲,21
char_in_siddham_font,戈,21
char_in_siddham_font,犵,21
char_in_siddham_font,祁,21
char_in_siddham_font,肝,21
normal,起,21
char_in_siddham_font,托,21
normal,滻,21
normal,無,21
no_gaiji,䠋,21
no_gaiji,嶝,21
normal,鬢,21
normal,勇,21
no_gaiji,眆,21
no_gaiji,菚,21
no_gaiji,𨈬,21
no_gaiji,藳,21
no_gaiji,稺,21
no_gaiji,熔,21
no_gaiji,痣,21
no_gaiji,摔,21
no_gaiji,疪,21
no_gaiji,縀,21
no_gaiji,硝,21
no_gaiji,皸,21
no_gaiji,痳,21
no_gaiji,粑,21
no_gaiji,焠,21
no_gaiji,𣯽,21
no_gaiji,𣰯,21
no_gaiji,𤛾,21
no_gaiji,鞱,21
no_gaiji,𣷽,21
no_gaiji,㧻,21
no_gaiji,殣,21
no_gaiji,櫽,21
normal,貯,21
no_gaiji,碏,21
no_gaiji,嵷,21
no_gaiji,𠙥,21
no_gaiji,胠,21
no_gaiji,𪊽,21
no_gaiji,笭,21
no_gaiji,苖,21
no_gaiji,䝤,21
no_gaiji,鑕,21
no_gaiji,磹,21
no_gaiji,𥫱,21
no_gaiji,蝄,21
normal_unicode,𡕒,21
no_gaiji,厠,21
no_gaiji,謭,21
no_gaiji,畮,21
no_gaiji,䕞,21
no_gaiji,歾,21
no_gaiji,䯇,21
normal,馽,21
no_gaiji,捾,21
no_gaiji,稡,21
no_gaiji,谺,21
no_gaiji,𧶝,21
no_gaiji,穾,21
normal,苑,21
no_gaiji,汏,21
no_gaiji,嗦,21
no_gaiji,漻,21
no_gaiji,屾,21
no_gaiji,𣍘,21
no_gaiji,硌,21
no_gaiji,𨵵,21
no_gaiji,湉,21
no_gaiji,叙,21
no_gaiji,𦅂,21
no_gaiji,皯,21
no_gaiji,𥿳,21
normal,濂,21
normal,梲,21
no_gaiji,㕍,21
no_gaiji,嫣,21
no_gaiji,梩,21
no_gaiji,廆,21
no_gaiji,麧,21
no_gaiji,暯,21
no_gaiji,廑,21
no_gaiji,悾,21
no_gaiji,㪻,21
char_in_siddham_font,鈱,21
no_gaiji,踶,21
no_gaiji,秡,21
no_gaiji,憓,21
char_in_siddham_font,兆,21
no_gaiji,巀,21
char_in_siddham_font,危,21
no_gaiji,耬,21
no_gaiji,𧃯,21
no_gaiji,伕,21
no_gaiji,蔲,21
no_gaiji,𤃗,21
no_gaiji,𢓈,21
no_gaiji,胴,21
no_gaiji,𡊤,21
no_gaiji,𢗌,21
no_gaiji,譮,21
no_gaiji,𦷢,21
no_gaiji,㮆,21
no_gaiji,㮯,21
no_gaiji,𦠌,21
no_gaiji,膇,21
no_gaiji,蚥,21
no_gaiji,鏺,21
no_gaiji,鐎,21
no_gaiji,㺲,21
no_gaiji,櫌,21
no_gaiji,齵,21
normal,蝨,21
normal,鬱,21
no_gaiji,𠸻,21
normal,勖,21
no_gaiji,皵,21
no_gaiji,𪘜,21
no_gaiji,䡰,21
no_gaiji,𢣏,21
normal,匹,21
no_gaiji,𤝔,21
normal,旋,21
no_gaiji,䖶,21
no_gaiji,虙,21
no_gaiji,羬,21
no_gaiji,𧞣,21
no_gaiji,軱,21
no_gaiji,灡,21
no_gaiji,鋾,21
no_gaiji,噹,21
no_gaiji,𩨘,21
no_gaiji,𥦽,21
no_gaiji,䋲,21
no_gaiji,黙,21
no_gaiji,𥡴,21
no_gaiji,甾,21
normal,猗,21
no_gaiji,枎,21
normal,疑,21
char_in_siddham_font,愻,21
normal,時,21
char_in_siddham_font,厎,21
char_in_siddham_font,廘,21
no_gaiji,𦁐,20
no_gaiji,蹩,20
no_gaiji,朚,20
rjchar,峈,20
normal,翰,20
normal,被,20
no_gaiji,峗,20
char_in_siddham_font,奴,20
normal,昂,20
no_gaiji,鷽,20
no_gaiji,麰,20
no_gaiji,䔖,20
no_gaiji,晜,20
no_gaiji,瑎,20
normal,璃,20
no_gaiji,畤,20
no_gaiji,鋹,20
no_gaiji,晋,20
no_gaiji,𤰪,20
no_gaiji,頮,20
no_gaiji,屖,20
no_gaiji,㓣,20
no_gaiji,晙,20
no_gaiji,蟨,20
no_gaiji,軈,20
no_gaiji,𩭤,20
no_gaiji,𣠵,20
no_gaiji,㹤,20
char_in_siddham_font,芚,20
no_gaiji,糉,20
no_gaiji,賵,20
no_gaiji,窞,20
no_gaiji,斿,20
no_gaiji,䇷,20
char_in_siddham_font,慌,20
no_gaiji,埔,20
no_gaiji,椓,20
no_gaiji,挅,20
no_gaiji,𠹈,20
no_gaiji,亼,20
no_gaiji,𦙌,20
no_gaiji,𥿭,20
no_gaiji,廧,20
no_gaiji,阸,20
no_gaiji,隦,20
normal,唯,20
no_gaiji,癧,20
no_gaiji,帢,20
no_gaiji,愳,20
no_gaiji,𢟋,20
char_in_siddham_font,育,20
char_in_siddham_font,姦,20
no_gaiji,蔍,20
no_gaiji,慂,20
no_gaiji,螕,20
no_gaiji,渒,20
no_gaiji,𩭄,20
no_gaiji,淶,20
no_gaiji,訽,20
no_gaiji,鬵,20
no_gaiji,𣹢,20
no_gaiji,籴,20
no_gaiji,𠯞,20
no_gaiji,罫,20
no_gaiji,搧,20
rjchar,侁,20
no_gaiji,𩒐,20
normal,剛,20
no_gaiji,鬔,20
no_gaiji,𠼦,20
no_gaiji,醟,20
no_gaiji,𠴨,20
no_gaiji,鉺,20
no_gaiji,𧷓,20
no_gaiji,𧴦,20
no_gaiji,奓,20
no_gaiji,喐,20
no_gaiji,彐,20
no_gaiji,𢪺,20
no_gaiji,𩞚,20
no_gaiji,㬢,20
no_gaiji,踩,20
normal,翳,20
no_gaiji,悏,20
no_gaiji,㠗,20
no_gaiji,𢚩,20
no_gaiji,韒,20
no_gaiji,哎,20
no_gaiji,䤬,20
no_gaiji,愙,20
no_gaiji,𤷄,20
no_gaiji,𨂲,20
no_gaiji,蒵,20
normal,旨,20
no_gaiji,𡶅,20
no_gaiji,𪍑,20
no_gaiji,画,20
no_gaiji,雺,20
no_gaiji,巚,20
no_gaiji,𡖺,20
normal,缶,20
no_gaiji,怢,20
no_gaiji,㼜,20
normal,熬,20
no_gaiji,𡣪,20
no_gaiji,塺,20
no_gaiji,艥,20
no_gaiji,𢢣,20
no_gaiji,㲻,20
no_gaiji,𠣏,20
no_gaiji,罃,20
normal_unicode,𪅳,20
no_gaiji,鱧,20
no_gaiji,笵,20
no_gaiji,詨,20
no_gaiji,啫,20
no_gaiji,瑢,20
no_gaiji,炱,20
no_gaiji,𣫘,20
no_gaiji,㞋,20
no_gaiji,㲹,20
no_gaiji,屭,20
no_gaiji,𣲺,20
no_gaiji,㫃,20
no_gaiji,哧,20
no_gaiji,𣯜,20
no_gaiji,𡛥,20
no_gaiji,偑,20
no_gaiji,茰,20
no_gaiji,氧,20
normal,馵,20
no_gaiji,䘳,20
normal,腦,20
no_gaiji,棭,20
no_gaiji,𨘤,20
no_gaiji,飋,20
char_in_siddham_font,熅,20
no_gaiji,𣏋,20
no_gaiji,𧑃,20
no_gaiji,餲,20
no_gaiji,㦗,20
no_gaiji,𢄶,20
no_gaiji,𤴲,20
no_gaiji,蝢,20
no_gaiji,齮,20
char_in_siddham_font,勩,20
no_gaiji,𤸱,20
no_gaiji,菹,20
no_gaiji,謑,20
no_gaiji,倈,20
