type,char,char_freq
std,炬,6675
single_vt,劍,6674
std,聾,6672
std,癸,6671
std,煖,6669
std,製,6669
std,諾,6665
std,秖,6645
std,滋,6598
std,籌,6598
std,警,6593
std,衡,6589
std,季,6580
std,役,6577
std,鹽,6571
std,謨,6561
std,饑,6555
std,燭,6550
std,忙,6543
std,壯,6536
std,爪,6517
std,祗,6506
std,涯,6469
std,嵩,6442
std,瞎,6438
std,粗,6432
std,桓,6429
std,討,6427
single_vt,煙,6409
std,兆,6396
std,酪,6377
std,鬚,6375
std,惹,6374
std,屠,6369
std,曆,6368
std,豆,6366
std,誹,6358
std,僕,6350
std,謀,6342
std,箋,6333
std,夾,6331
std,穩,6320
std,灰,6301
std,籍,6297
std,卯,6296
std,擯,6285
std,巳,6284
std,勵,6277
std,掘,6271
std,耕,6270
std,魂,6255
std,緇,6254
std,革,6247
std,蕭,6234
std,粟,6232
std,熙,6230
std,鶴,6228
std,蜀,6219
std,誐,6218
std,央,6209
std,芥,6203
std,戊,6199
std,艸,6196
std,刑,6179
std,宏,6165
single_vt,決,6160
std,陶,6158
std,曳,6148
std,拋,6145
std,犍,6145
std,晴,6143
std,肆,6141
std,叅,6136
std,托,6131
std,鼎,6131
std,吠,6129
std,蘆,6121
std,羽,6120
std,恃,6092
std,匠,6090
std,鞋,6071
std,激,6064
std,狼,6061
std,鎖,6057
std,諂,6057
std,寮,6056
std,淡,6051
std,肘,6051
std,操,6045
std,涌,6021
std,悞,6015
std,班,5990
std,占,5986
std,酉,5985
std,咒,5985
std,陁,5980
std,龕,5969
std,睛,5961
std,斫,5954
std,祀,5944
std,闥,5942
std,茂,5932
std,妃,5927
std,叫,5926
std,祠,5916
std,竿,5912
std,冀,5905
std,麥,5900
std,獵,5890
std,職,5887
std,飄,5885
std,奧,5884
std,欠,5878
std,燃,5875
std,醒,5843
std,陷,5833
std,巡,5827
std,俊,5822
std,卜,5803
std,柴,5801
std,忉,5789
std,跛,5785
std,刃,5785
std,迫,5782
std,豪,5775
std,暑,5771
std,奘,5762
std,鑿,5751
std,詐,5731
std,播,5708
std,霧,5707
std,鞭,5706
std,巾,5702
single_vt,你,5702
std,敕,5701
std,拙,5697
std,霄,5680
std,緩,5669
std,係,5666
std,枕,5655
std,抵,5654
std,跟,5650
std,翅,5637
std,鄙,5625
std,懃,5619
std,谿,5602
std,腰,5600
std,薰,5599
std,仗,5593
std,袖,5587
std,謾,5577
std,寢,5577
std,燕,5566
std,婢,5566
std,烈,5563
std,菜,5560
std,氷,5559
std,盆,5536
std,寥,5522
std,葬,5522
std,捐,5502
std,腦,5489
std,頑,5487
std,悠,5486
std,棘,5482
std,汗,5478
single_vt,往,5469
std,髓,5453
std,捺,5448
std,殃,5425
std,掛,5424
std,敲,5392
std,黨,5389
std,姑,5380
single_vt,妒,5373
std,織,5361
std,虧,5360
std,韋,5353
std,悶,5349
std,峻,5341
std,吏,5339
std,虫,5333
std,舜,5330
std,屢,5327
std,拿,5322
std,朽,5322
std,恥,5318
std,皎,5309
std,泊,5307
std,朕,5307
std,暇,5307
std,撿,5302
std,杲,5301
std,淪,5301
std,評,5297
std,惺,5295
std,𦦨,5290
std,茅,5285
std,帙,5284
std,鼠,5275
std,叔,5268
std,坊,5250
std,扣,5247
std,芽,5239
std,綺,5238
std,握,5226
std,佗,5225
std,怕,5211
std,椎,5203
std,貢,5190
std,亥,5184
std,厥,5182
std,沐,5178
std,咽,5173
std,嗚,5161
std,餅,5156
std,禽,5142
std,燄,5138
std,斤,5131
std,鷲,5125
std,併,5122
std,俾,5114
std,皈,5103
std,軒,5102
std,戌,5102
std,縫,5100
std,逾,5095
std,凶,5090
std,醯,5087
std,俄,5074
std,擎,5064
std,汙,5048
std,陣,5039
std,揵,5032
std,鈴,5023
std,脈,5011
std,朋,5009
std,灰,5003
std,儼,4998
std,篤,4996
std,撒,4989
std,祿,4985
std,釣,4984
std,堆,4983
std,耽,4982
std,桑,4979
std,橛,4977
std,煞,4974
std,促,4950
std,敏,4937
std,僅,4936
std,坦,4919
std,詠,4915
std,娜,4914
std,螺,4909
std,壑,4897
std,涕,4893
std,築,4877
std,奚,4876
std,羞,4868
std,窺,4867
std,苗,4865
std,陛,4852
std,覿,4849
std,哆,4840
std,夙,4839
std,努,4829
std,嬰,4828
std,卵,4827
std,犬,4826
std,佳,4825
std,盂,4820
std,踐,4817
std,摸,4814
std,矩,4807
std,唾,4805
std,瞞,4803
std,堯,4799
std,唎,4779
std,傅,4773
std,猴,4772
std,緒,4771
single_vt,跋,4767
std,柏,4766
std,諮,4763
std,韶,4738
std,禾,4726
std,粒,4715
std,蹉,4711
std,淫,4706
single_vt,況,4701
std,聊,4693
std,宴,4691
std,鴻,4677
std,杵,4669
std,袋,4668
std,隅,4661
std,縷,4651
std,崩,4644
std,澡,4640
std,賈,4634
std,軀,4632
std,泛,4631
std,焦,4615
std,哲,4609
std,鄔,4608
std,瑠,4607
std,粉,4602
std,捕,4600
std,琴,4586
std,級,4580
std,捧,4580
std,娛,4577
std,翰,4577
std,諷,4576
std,姚,4559
std,厄,4555
std,凌,4543
std,抽,4536
std,庸,4533
std,姊,4524
std,桂,4523
std,崛,4514
std,牆,4511
std,貝,4504
std,瘦,4504
std,賦,4501
std,吸,4498
std,枉,4493
std,潮,4489
std,羸,4483
std,債,4483
std,撞,4480
std,寡,4471
std,確,4465
std,冊,4465
std,赫,4463
std,滑,4462
std,措,4454
std,漂,4449
std,允,4434
std,藝,4431
std,模,4431
std,屎,4429
std,洋,4425
std,缽,4425
std,跏,4413
std,享,4407
std,遽,4402
std,暖,4394
std,寤,4388
std,鄰,4384
std,劈,4376
std,括,4370
std,裝,4365
single_vt,迥,4352
std,繇,4348
std,雀,4346
std,筋,4342
std,漁,4342
std,丞,4341
std,態,4336
std,猿,4335
std,喃,4334
std,觧,4331
std,栗,4326
std,刊,4325
std,柰,4321
std,陋,4318
std,倉,4315
std,錐,4314
std,恆,4301
std,炭,4299
std,邏,4298
std,介,4295
std,削,4292
std,乍,4278
std,醍,4271
std,磬,4269
std,斧,4269
std,麟,4267
std,怯,4266
std,醐,4260
std,滄,4255
std,副,4255
std,漆,4254
std,窠,4250
std,搆,4248
std,闊,4238
std,鑄,4236
std,拒,4231
std,替,4226
std,樞,4225
std,𢙣,4219
std,撲,4215
std,偃,4215
std,皷,4211
std,鑽,4204
std,漚,4193
std,捷,4188
std,窣,4184
std,槌,4180
std,塘,4175
std,湧,4170
std,譚,4168
single_vt,個,4159
std,帳,4155
std,膽,4153
std,輿,4145
std,躡,4139
std,廻,4128
std,腸,4127
std,衢,4127
std,塊,4126
std,壓,4108
std,拶,4106
std,斂,4101
std,諭,4089
std,傑,4087
std,轍,4085
std,叩,4085
std,廿,4082
std,裁,4081
std,遐,4072
std,疋,4069
std,寐,4060
std,朔,4055
std,瑩,4053
std,寓,4052
std,仞,4051
std,鷄,4049
std,貨,4047
std,俯,4044
std,項,4044
std,嚼,4043
std,材,4040
std,磧,4039
std,釘,4036
std,汾,4033
std,汁,4030
std,攞,4029
std,帖,4029
std,蔭,4025
std,弭,4025
std,穆,4024
std,隊,4023
std,療,4022
std,禱,4017
std,欝,4015
std,蓬,4005
std,效,3987
std,昆,3985
std,闢,3982
std,巢,3971
std,芝,3948
std,襄,3941
std,勑,3940
std,岩,3939
std,剖,3936
std,甫,3935
std,匪,3935
std,詢,3932
std,妹,3923
std,虞,3921
std,爽,3920
std,濤,3903
std,淮,3893
std,廉,3889
std,枳,3888
std,帛,3883
std,佐,3878
std,瑕,3869
std,翔,3865
std,它,3844
std,迥,3843
std,偉,3832
std,贍,3830
single_vt,策,3822
std,尉,3818
std,鞞,3810
single_vt,涼,3795
std,鱗,3793
std,懶,3790
std,員,3780
std,絡,3779
std,禹,3778
std,龐,3774
std,琳,3761
std,彥,3761
std,匡,3756
std,填,3752
std,欄,3750
std,衝,3747
std,妖,3741
std,遁,3739
single_vt,脅,3735
std,魅,3728
std,曷,3725
std,湘,3725
std,瑪,3722
std,聯,3719
std,艱,3718
std,殆,3717
std,讖,3715
std,咬,3714
std,几,3714
std,稀,3711
std,浙,3711
std,浣,3700
std,柄,3698
std,罕,3697
std,筵,3695
single_vt,輒,3694
std,訟,3694
std,攬,3692
std,懇,3679
std,踞,3676
std,插,3674
std,拽,3667
std,鶴,3655
std,丸,3650
std,閩,3643
single_vt,體,3642
std,挑,3636
std,蹈,3628
std,膚,3628
std,呂,3620
std,暉,3613
std,軸,3610
std,溢,3600
single_vt,馱,3594
std,阻,3593
std,漿,3589
std,憲,3584
std,敦,3582
std,菓,3580
std,澗,3576
std,坡,3576
std,逗,3574
std,稻,3574
std,采,3573
std,睹,3570
std,栽,3565
std,剋,3560
std,棺,3556
std,煎,3550
std,縮,3545
std,俟,3539
std,浦,3532
std,邁,3528
std,誌,3527
std,纂,3518
std,覲,3503
std,拉,3502
std,肝,3501
std,蹋,3500
std,礫,3497
std,喧,3494
std,戈,3487
std,跨,3487
std,諡,3484
std,搜,3482
std,虔,3475
mul_vt,揔,3463
std,剝,3462
std,脊,3461
std,尖,3456
std,炷,3441
std,廁,3439
std,靖,3438
std,肥,3435
std,煮,3432
std,厲,3430
std,頸,3429
std,脂,3429
std,犁,3428
std,堵,3427
std,覔,3423
std,亘,3417
std,挽,3415
std,梯,3410
std,咨,3409
std,骸,3407
std,珊,3406
std,炙,3405
std,征,3402
std,鎧,3401
std,壹,3396
std,鋪,3395
std,農,3391
std,筏,3388
std,件,3387
std,爰,3386
std,甜,3385
std,償,3381
std,臻,3380
std,攻,3372
std,髏,3368
std,鍊,3365
single_vt,略,3355
std,撮,3351
std,絺,3348
std,沾,3345
std,怡,3342
std,灼,3342
std,簾,3340
std,鎚,3339
std,瓜,3338
std,幹,3331
std,貯,3326
std,湏,3318
std,叟,3317
std,裹,3316
std,辜,3312
std,訣,3310
std,絃,3309
std,𤼵,3308
std,斜,3306
std,慇,3299
std,憤,3298
std,膺,3295
std,掀,3294
std,庾,3293
std,矯,3292
std,匹,3284
std,墻,3283
std,拱,3283
std,崔,3278
std,襲,3276
std,忻,3271
std,株,3265
std,洎,3264
std,遞,3258
std,凍,3257
std,蘿,3232
std,塲,3227
std,捨,3226
std,勳,3204
std,惶,3197
std,邦,3193
std,誅,3189
std,圭,3188
std,籤,3183
std,僻,3176
std,啞,3174
std,芬,3171
std,憨,3161
std,喉,3157
std,課,3156
std,釈,3153
std,嗜,3149
std,儉,3148
std,髑,3144
std,臼,3141
std,綴,3141
std,膩,3131
std,衫,3130
std,呬,3128
single_vt,鉤,3123
std,倘,3122
single_vt,脈,3120
std,猪,3116
std,摘,3113
std,寰,3111
std,旅,3108
std,瞬,3108
std,沸,3102
std,矢,3100
std,慨,3098
std,稠,3098
std,罽,3091
std,旱,3091
std,玩,3079
std,栖,3079
std,桶,3071
std,蟻,3055
std,裸,3052
std,架,3051
std,慣,3050
std,駭,3050
std,儻,3049
std,廷,3047
std,誣,3044
std,竅,3044
std,肖,3036
std,毋,3036
std,訥,3035
std,泮,3035
std,嫁,3035
std,繡,3031
std,峨,3025
std,餐,3023
std,萌,3018
std,洽,3017
std,宙,3011
std,募,3007
std,勃,3003
std,鴈,3001
std,袒,2995
std,零,2994
std,鬱,2991
std,爍,2989
std,窗,2989
std,獼,2988
std,拖,2983
std,婁,2982
std,体,2976
std,逍,2973
std,閙,2973
std,悋,2971
std,榻,2968
std,瞥,2963
std,劇,2961
std,剪,2957
std,怎,2955
std,拭,2955
std,遼,2955
std,隷,2954
std,傲,2947
std,砂,2947
std,噫,2944
std,寔,2942
std,瀑,2936
std,宵,2933
std,刪,2924
std,彌,2924
std,叱,2920
std,航,2918
std,汎,2916
std,蚊,2914
std,羨,2913
std,睦,2913
std,苔,2911
std,掣,2903
std,帀,2903
std,巷,2899
std,銜,2898
std,夭,2897
std,秤,2891
std,猷,2891
std,膏,2890
std,隙,2888
std,罣,2887
std,汲,2878
std,煉,2871
std,廊,2870
std,複,2869
std,銕,2865
std,炤,2865
std,雍,2864
std,旛,2864
std,徽,2863
std,姿,2858
std,籬,2858
std,兀,2857
std,膠,2855
std,徙,2854
std,弁,2852
std,仕,2851
std,怙,2848
std,綸,2848
std,鉗,2847
std,揖,2843
std,亙,2843
std,牯,2842
std,瓊,2841
std,蝦,2835
std,滔,2825
std,澹,2822
std,恬,2817
std,酸,2813
std,埃,2806
std,稅,2803
std,紺,2801
single_vt,疏,2798
std,販,2790
std,耐,2787
std,犢,2783
std,雕,2774
std,憫,2771
std,祚,2767
std,剩,2767
std,齡,2765
std,誇,2765
std,杓,2759
std,彭,2758
std,歿,2757
std,塚,2755
std,摶,2753
std,繒,2750
std,鵝,2744
std,樵,2733
std,戾,2731
std,蜂,2729
std,瓣,2725
std,泡,2721
std,笛,2720
std,頡,2716
std,旗,2705
std,矜,2703
single_vt,澗,2695
std,墓,2690
std,搭,2689
std,冝,2687
std,齎,2686
std,跢,2684
std,鑊,2680
std,𩕳,2680
std,崙,2679
std,范,2674
std,嚮,2668
std,痕,2667
std,晏,2667
std,潑,2664
single_vt,陰,2663
std,館,2662
std,斛,2661
std,屣,2659
std,向,2657
std,覷,2656
std,浸,2653
std,鴦,2652
std,陟,2650
std,沼,2649
std,梓,2646
std,蔣,2646
std,膿,2642
std,殞,2633
std,嬈,2632
std,崑,2632
std,攜,2630
std,剌,2629
std,繕,2626
std,嘯,2622
std,稚,2622
std,枷,2619
std,裕,2618
std,襟,2615
std,孕,2615
std,聳,2613
std,叵,2603
single_vt,劫,2599
std,絹,2596
std,莽,2593
std,閏,2593
std,榜,2589
std,猒,2589
std,尿,2587
std,蕉,2585
std,鬧,2581
std,恕,2579
single_vt,煮,2577
single_vt,叫,2576
std,蹄,2574
std,硬,2573
std,押,2572
std,愆,2571
std,澆,2565
std,佩,2559
std,慾,2558
std,訂,2558
std,杳,2555
std,孚,2554
std,抗,2552
std,孩,2552
std,卦,2551
single_vt,柏,2550
std,篦,2550
std,聻,2546
single_vt,尼,2542
std,唇,2542
std,迭,2540
std,殑,2539
std,擒,2537
std,裴,2536
std,伍,2527
std,壤,2527
std,濃,2523
std,蘗,2522
std,煥,2521
std,構,2520
std,靠,2520
std,叡,2518
std,趁,2518
single_vt,剋,2515
std,鷹,2512
std,遏,2512
std,芙,2502
std,収,2501
std,凜,2500
std,挺,2499
std,瑚,2496
single_vt,攜,2493
std,邇,2491
std,溟,2490
std,惛,2490
std,与,2488
std,技,2487
std,熊,2486
std,炳,2483
std,皓,2482
std,㗚,2475
std,詎,2474
std,滌,2469
std,棟,2468
std,憚,2467
std,姪,2465
std,貶,2465
std,貿,2464
std,鍼,2456
std,翹,2455
std,朵,2454
std,冶,2452
std,滅,2448
std,猗,2445
std,僊,2444
std,圈,2443
std,釐,2439
std,桐,2439
std,璞,2438
std,烹,2437
std,褒,2436
std,酌,2434
std,綵,2430
std,捲,2429
std,尹,2428
std,頹,2426
std,芒,2425
std,概,2423
std,邀,2422
std,沫,2420
std,疆,2418
std,援,2416
std,戚,2412
std,系,2411
std,迸,2411
std,串,2409
std,笈,2404
std,偕,2401
std,貳,2401
std,垣,2398
std,翫,2397
mul_vt,冲,2396
std,嶮,2396
std,芭,2396
std,泄,2395
std,鄧,2392
std,吃,2387
std,儲,2386
std,虚,2385
std,霑,2384
std,遜,2381
std,掠,2379
std,鸞,2371
single_vt,凡,2370
std,倆,2368
std,羹,2365
std,鬬,2362
std,挾,2361
std,璧,2361
std,啊,2360
std,禎,2358
std,嗅,2358
std,催,2357
std,屑,2357
std,董,2355
std,洒,2352
std,蓉,2351
std,万,2346
std,迢,2344
single_vt,畫,2337
std,牌,2335
std,娘,2334
std,蹟,2334
std,脣,2330
std,蔡,2324
std,眚,2323
std,呢,2323
std,甕,2323
std,枚,2316
std,泐,2312
std,恍,2311
std,笠,2310
std,鸚,2307
std,輯,2306
std,煌,2306
std,憙,2305
std,迄,2302
std,袁,2302
std,腐,2301
std,馮,2301
std,柯,2301
std,杯,2299
std,先,2297
std,稼,2293
std,賺,2293
std,裔,2292
std,屹,2292
std,囚,2290
std,疫,2286
single_vt,熙,2286
std,痴,2285
std,昂,2285
std,沮,2282
std,瀾,2281
std,毬,2280
std,悕,2279
std,劃,2279
std,輟,2276
std,傘,2269
std,壺,2267
std,闐,2267
single_vt,怪,2266
std,帆,2259
single_vt,廚,2257
std,渚,2253
std,肚,2253
std,很,2251
std,帥,2251
std,溝,2246
std,島,2241
std,稜,2239
std,盞,2239
single_vt,鎖,2230
std,餌,2226
std,閃,2226
std,褥,2226
std,妾,2221
std,魄,2220
std,貼,2214
std,凋,2214
std,督,2213
std,晃,2212
std,顆,2208
std,寵,2208
std,岑,2200
std,拯,2196
std,虵,2190
std,蒸,2190
std,奕,2189
std,逕,2187
single_vt,糧,2187
std,禰,2183
std,鵡,2183
std,挍,2179
std,佇,2178
std,嚧,2178
std,藪,2175
std,惰,2175
std,雁,2169
std,蔬,2168
std,戎,2158
std,輻,2152
std,閦,2150
std,楹,2150
std,紳,2149
std,股,2148
std,墳,2146
std,𤙖,2139
std,阜,2129
std,戮,2129
std,裳,2125
single_vt,災,2122
std,暨,2122
std,劄,2117
std,喬,2115
std,㝵,2114
std,殖,2111
std,甄,2107
std,臍,2102
std,邈,2099
std,嬉,2098
std,篋,2098
std,倣,2097
std,叚,2096
std,郊,2094
std,銳,2092
std,燦,2087
std,蔓,2085
std,淹,2085
std,湊,2084
std,租,2083
std,懿,2075
std,版,2072
std,娶,2072
std,矛,2072
std,猫,2071
std,槩,2070
std,爇,2070
std,碩,2067
std,琦,2061
std,朴,2056
std,羂,2056
std,鎔,2054
std,躁,2052
std,鬥,2052
std,亨,2052
std,倡,2051
std,蔗,2044
std,繪,2042
std,協,2042
std,踵,2041
std,旻,2040
std,攪,2039
std,筭,2038
single_vt,總,2036
std,頒,2036
std,棹,2034
std,攢,2034
std,慙,2034
std,汪,2033
std,飜,2031
std,㝡,2031
std,蔑,2030
std,另,2027
std,椽,2025
std,沖,2024
std,揣,2023
std,鋤,2021
std,訴,2019
std,需,2019
std,頷,2018
std,慼,2016
single_vt,劫,2016
std,簷,2014
std,巧,2014
std,獎,2011
std,綜,2010
std,唧,2009
std,禦,2007
std,㲲,2007
std,抳,2005
std,𣵀,2004
std,奄,2000
std,効,2000
std,譜,1998
std,𠀍,1992
std,睿,1990
std,輦,1987
std,赦,1982
std,儔,1982
std,牖,1978
std,渺,1977
std,頰,1976
std,邃,1975
std,帽,1973
std,吝,1973
std,瘂,1971
std,隸,1969
std,藻,1967
std,鐸,1965
single_vt,穎,1964
std,臆,1962
std,拓,1959
single_vt,顯,1958
std,郁,1957
std,斑,1957
std,查,1957
single_vt,捏,1956
single_vt,惱,1955
std,駒,1943
std,扣,1942
single_vt,圓,1940
std,鴛,1939
std,躭,1938
std,鹹,1938
std,瀉,1938
std,瑤,1936
std,嵐,1934
single_vt,屬,1932
std,窓,1932
single_vt,梨,1930
std,詈,1927
std,巒,1924
std,蓄,1922
std,飡,1921
std,鼈,1921
std,澁,1919
std,薙,1918
std,攸,1918
single_vt,趁,1916
std,珪,1911
std,楷,1910
std,驟,1909
std,沃,1907
std,紐,1906
std,挈,1905
std,漉,1905
std,峭,1905
std,蠱,1903
std,靄,1900
std,喇,1897
std,楯,1896
std,署,1893
std,讎,1888
std,摽,1885
std,抖,1885
std,擅,1882
std,搏,1878
std,駐,1877
std,隴,1874
std,饉,1873
std,霹,1867
std,毱,1866
std,鄣,1865
std,企,1862
std,圜,1858
std,抹,1854
std,汰,1842
std,擘,1840
single_vt,隨,1837
std,憒,1836
single_vt,舍,1835
std,痒,1835
std,麓,1835
std,液,1834
std,菊,1834
single_vt,畫,1834
std,詭,1833
std,苐,1830
std,僉,1829
std,亟,1827
std,諳,1826
std,犀,1822
single_vt,亂,1820
std,卍,1819
std,棗,1818
single_vt,貌,1817
std,婇,1817
std,啄,1817
std,黠,1816
std,岡,1812
std,鴿,1809
std,恢,1808
std,蠅,1806
std,拔,1806
std,亞,1806
std,羼,1802
std,濯,1800
std,轟,1799
std,踢,1796
std,粘,1796
std,豹,1793
std,唄,1793
std,僚,1793
std,𥸩,1792
std,霽,1791
std,鵲,1791
std,冒,1789
std,胤,1788
std,楔,1788
std,揩,1787
std,纓,1786
std,呰,1782
std,馨,1779
std,伏,1779
std,戍,1776
std,拊,1776
std,寇,1775
std,揆,1774
std,嘿,1772
std,鑪,1770
std,媚,1770
std,袎,1769
std,哥,1768
std,蠶,1767
std,燥,1767
std,嘴,1765
std,筌,1764
std,諧,1762
std,蔔,1760
std,哮,1759
std,冑,1759
std,鶯,1758
std,顒,1758
std,鷺,1754
std,悼,1754
std,劬,1753
std,哈,1752
std,描,1752
std,頁,1746
std,贖,1745
std,漠,1743
std,輥,1736
std,批,1734
std,閭,1729
std,凹,1727
std,缾,1725
std,悴,1725
std,萎,1724
std,勾,1722
std,孜,1722
std,噓,1722
std,袍,1722
std,悚,1720
std,沿,1719
std,燼,1719
std,釜,1718
std,壅,1716
std,鬱,1710
std,捻,1708
std,掇,1708
std,店,1705
std,饌,1704
single_vt,來,1704
std,雌,1704
std,啻,1703
std,妓,1702
std,貓,1700
std,岫,1697
std,鵬,1696
std,咦,1695
std,濡,1694
std,匱,1693
std,蠢,1690
std,覈,1690
std,撩,1688
std,鄴,1687
std,吧,1685
std,捫,1685
std,嗢,1684
std,剔,1684
std,闔,1683
mul_vt,剏,1682
std,琰,1681
std,逞,1680
std,慘,1679
std,婚,1671
std,筒,1670
std,媒,1667
std,瓏,1667
std,燋,1667
std,仇,1666
std,穎,1664
std,虹,1664
std,睒,1661
std,誼,1660
mul_vt,輭,1659
std,蠲,1658
std,溥,1657
std,捏,1655
std,馥,1654
std,簿,1654
std,胞,1653
std,貽,1652
std,薀,1652
std,爺,1650
std,弦,1649
std,癩,1643
std,藕,1643
std,誥,1639
std,頞,1639
std,玲,1638
std,箕,1636
std,耗,1635
std,㝹,1631
std,畝,1629
std,禿,1629
std,嵒,1626
std,扁,1623
std,篆,1623
std,溼,1621
std,胃,1621
std,眸,1616
std,愽,1614
std,酷,1613
std,弼,1613
std,邦,1612
single_vt,胸,1611
std,旭,1611
std,狸,1611
std,莂,1610
std,憩,1610
std,陪,1608
std,琅,1605
std,旌,1603
std,仔,1601
std,幟,1600
std,倪,1599
std,祂,1598
std,緘,1596
std,鴨,1596
mul_vt,义,1591
std,肢,1589
std,蟠,1586
std,諒,1584
std,瑯,1584
std,鴉,1583
std,錘,1583
std,磚,1583
std,酢,1582
std,鱉,1581
std,坎,1579
std,韜,1578
std,籃,1572
single_vt,寶,1571
std,撓,1570
std,腕,1570
std,寞,1570
std,妍,1570
std,套,1569
single_vt,恥,1567
std,師,1566
std,吻,1566
std,泗,1565
std,腋,1564
std,爵,1561
std,罄,1559
std,軛,1558
std,椀,1557
std,蹲,1554
std,蝶,1553
std,址,1553
std,葦,1552
std,沓,1550
std,鹵,1550
std,簇,1550
std,晤,1550
std,掬,1549
std,涵,1548
std,滲,1547
std,碑,1544
std,磕,1541
std,駝,1540
std,蕃,1539
std,膳,1536
std,脹,1533
std,疇,1532
std,艾,1531
single_vt,蹦,1531
std,驕,1525
single_vt,蔥,1523
std,迨,1523
std,鯨,1521
std,琢,1521
std,猜,1521
std,擻,1520
std,塹,1520
std,忤,1519
std,峙,1519
std,魁,1517
std,閡,1515
std,竈,1515
std,撐,1514
std,脾,1514
std,萃,1508
std,碗,1507
std,縈,1503
std,愕,1503
std,亙,1503
std,幅,1501
std,簸,1497
std,麨,1497
std,悵,1492
std,嶂,1491
std,擺,1489
std,迺,1488
std,歐,1485
std,姦,1484
std,衷,1484
std,培,1484
